Reference,Left,KWIC,Right
"PA609332,2019-12-10,Faure, Olivier","des campagnes électorales, conforme à la légitimité d'' un régime démocratique. Le Président de la République n'' a pas",été élu,"sur la réforme des retraites, n'' exagérez pas ! Et nous avons aussi voté pour lui au second tour ! Ce que je viens de dire, c''"
"PA719918,2019-12-10,Lainé, Fabien","des droits de l'' homme et les méthodes de répression brutales de la police. D '' après elle, plus de 15 000 personnes ont",été arrêtées,", 341 disent avoir été victimes de tortures physiques et 74 autres dénoncent des abus sexuels perpétrés par la police et"
"PA605131,2019-12-10,Castaner, Christophe","mobiliser contre tous les actes antireligieux – antichrétiens, antimusulmans, antijuifs – et veiller à ce qu'' ils",soient systématiquement condamnés,. C '' est la raison pour laquelle j'' ai souhaité que la cellule que nous avons instaurée dans le seul territoire du
"PA605131,2019-12-10,Castaner, Christophe","actes de haine, mais aussi interpeller leurs auteurs et les mettre à la disposition de la justice afin qu'' ils puissent",être condamnés,. Voilà notre ambition ; nous devons tous nous rassembler pour agir en ce sens. La parole est à M. Guy Teissier . Monsieur
"PA332614,2019-12-10,Juanico, Régis","est à M. Régis Juanico . Monsieur le ministre , vous venez d'' évoquer la pénibilité au travail. Vous avez, comme moi,",été élu,"dans un bassin minier. Vous connaissez donc l'' existence du régime spécial de retraite des mines, qui compte 1 400"
"PA643103,2019-12-10,Ferrara, Jean-Jacques",épreuve olympique ne soit organisée sur l'' île. Le concept des Jeux – c''est-à-dire la carte des sites de compétition – n'',étant pas encore totalement arrêté,", nous nous tenons à votre disposition et à celle du comité d'' organisation pour étudier la possibilité d'' accueillir"
"PA267204,2019-12-10,Sermier, Jean-Marie","exportation. Nous vous demandons donc une très grande clarté dans l'' application, afin que nos industriels puissent",être accompagnés,"dans la recherche de produits beaucoup plus sûrs. La parole est à Mme Laurence Maillart-Méhaignerie . Cet amendement,"
"PA605518,2019-12-10,Lambert, François-Michel",et en phase d'' expérimentation ; des décrets seront pris. Il est toujours intéressant de savoir quels intérêts,sont bousculés,"par des décisions collectives, en l'' occurrence ceux de la filière bovine. Il n'' y a rien de répréhensible, monsieur"
"PA720210,2019-12-10,Beauvais, Valérie",". Ainsi, il pourrait être préférable de dématérialiser cette information, tout en garantissant que le Triman",est accompagné,d'' un renvoi vers la consigne de tri. Les amendements n° 146 de Mme Marie-Christine Dalloz et 69 de M. Vincent Descoeur
"PA719608,2019-12-10,Ménard, Emmanuelle","déchets et l'' adresse des déchetteries dont dépend la copropriété. Une obligation doit peser sur eux, et ils doivent",être condamnés,s'' ils ne la respectent pas. Les syndics sont en effet les mieux placés pour connaître la législation en vigueur ; en tant
"PA719146,2019-12-11,Acquaviva, Jean-Félix","Féminicides par compagnons ou ex, qui les recense sur sa page Facebook . Naviguer sur cette page, où ces féminicides",sont géolocalisés et accompagnés,"d'' une description, glace le sang et révulse la conscience. Le 140 e meurtre est survenu mercredi 4 décembre, au"
"PA719146,2019-12-11,Acquaviva, Jean-Félix","mercredi 4 décembre, au lieu-dit La Pilais , à côté de Corsept en Loire-Atlantique . Laetitia Landreau , 34 ans, a",été écrasée,"par son mari. La voiture porte les stigmates du choc violent. Nicole , la 141e, a été tuée à coups de couteau, et Sabrina"
"PA605518,2019-12-11,Lambert, François-Michel",", comme Hubert Wulfranc l'' a rappelé. Cet amendement, loin d'' être violent, propose une expérimentation : il",sera donc accepté,"par l'' Europe , puisque celle-ci a accepté des expérimentations dans d'' autres pays. Vos arguments, que je respecte, ne"
"PA721872,2019-12-11,Poirson, Brune","l'' obsolescence programmée est au cœur de ce texte. Nous y avons déjà tous travaillé en commission, et les sénateurs se",sont également attaqués,"à ce problème. Je le répète, l'' extension de la durée légale de garantie n'' est pas la solution, même si elle semble l'' être"
"PA267306,2019-12-11,Chassaigne, André",dans laquelle évoluent les élèves ainsi que des enjeux locaux liés à ces thématiques. Rappelons que M. Serville,est élu,"en Amazonie , territoire qui présente de nombreuses spécificités. J'' ajouterai un point supplémentaire, qui a"
"PA702052,2019-12-11,Sage, Maina","dérives. Peut-être avez -vous déjà prévu un cadrage pour ces dérogations, mais il est absolument nécessaire que nous",soyons rassurés sur l'' arrêté,"que vous rédigerez. Comme l'' ont dit les orateurs précédents, le risque est de passer à côté de cette avancée majeure. La"
"PA719044,2019-12-11,Essayan, Nadia",de l'' obtention d'' un agrément délivré par une autorité indépendante pour réparer les produits – dont la liste,est définie par arrêté,– nécessitant une attention particulière afin de préserver la santé et la sécurité des utilisateurs. Même si les
"PA330909,2019-12-11,Descoeur, Vincent",notre collègue est conforme à la logique de ce texte. Elle permettra d'' avoir une vision globale. Le fait que tout cela,soit ensuite arrêté,par décret vous permettra de vous inspirer de la méthodologie utilisée par l'' ADEME . Nous voterons pour cet amendement
"PA721872,2019-12-11,Poirson, Brune","parfois le mal. Nous en avons déjà parlé : votre intention est très louable, madame Melchior , mais une telle obligation",serait mal comprise,par les petits commerçants. Bon nombre d'' entre eux sont déjà très impliqués dans la protection de l'' environnement et
"PA719930,2019-12-12,Vallaud, Boris","qui existent aujourd''hui. Outre que cela rendrait les choses moins complexes et plus lisibles, le bénéficiaire",serait accompagné,"de bout en bout dans sa démarche par l'' ANAH – Agence nationale de l'' habitat –, dont les moyens sont très"
"PA759830,2019-12-12,Wargon, Emmanuelle","permettra à tous les Français d'' accéder à une information de premier niveau neutre, gratuite et de qualité, et d''",être accompagnés,dans leurs projets de rénovation énergétique. Les premiers accords seront signés avec les collectivités d'' ici à la
"PA720846,2019-12-12,Lachaud, Bastien","fortune. Au pied de son lit, les secours ont retrouvé une casserole remplie de charbon. La Seine-Saint-Denis , dont je",suis élu,", est le département le plus touché par le fléau des intoxications au monoxyde de carbone dues à un chauffage défectueux"
"PA719930,2019-12-12,Vallaud, Boris","Vallaud , pour soutenir l'' amendement n° 9. Non seulement le rapport n'' a pas été lu par tous, mais je n'' ai pas non plus",été écouté,"par tous, puisque j'' ai moi-même évoqué, à la suite de l'' ONU , une décennie perdue : pour l'' ONU , l'' effort que nous devons"
"PA719930,2019-12-12,Vallaud, Boris",amendement prévoit un accompagnement renforcé des ménages par l'' ANAH et par ses mandataires habilités : les ménages,sont aidés,"dans leur projet par un tiers de confiance compétent et de proximité – pour le montage du dossier administratif, le"
"PA759830,2019-12-12,Wargon, Emmanuelle",", tous les autres propriétaires se débrouillent tout seuls. L'' amendement n° 20 propose de revenir sur les dates qui ont",été arrêtées,dans la loi énergie climat qui a été adoptée il y a un mois seulement. Nous avons un calendrier de compromis : 1er janvier
"PA719930,2019-12-12,Vallaud, Boris","maintenant, il va nous expliquer que nous n'' avons rien compris ! ...je m'' en excuse bien volontiers. Par ailleurs, ce n''",est pas moi qui ai accusé,les députés de la majorité de voter comme des Playmobil . C '' est moi ! Sachez d'' ailleurs que j'' aime beaucoup le bateau
"PA721896,2019-12-12,Faucillon, Elsa",". Je pense à un exemple que nous devons tous avoir en tête : le groupe Total , mis en cause pour avoir affrété l'' Erika , a",été condamné,à verser un montant – j'' ai dû le relire attentivement plusieurs fois avant d'' y croire – de 375 000 euros. Compte tenu de la
"PA721262,2019-12-12,Vuilletet, Guillaume",", et sans qu'' il soit nécessaire de saisir le juge pénal. L'' auteur d'' un dommage causé à l'' environnement peut également",être condamné,"à verser des dommages et intérêts d'' un montant élevé. Depuis 2016, le code de l'' environnement reconnaît l'' existence d"
"PA719558,2019-12-12,Balanant, Erwan","incriminations pénales. Tout à l'' heure, nous avons parlé du procès de l'' Erika , il y a vingt ans, à l'' issue duquel Total a",été condamné,", au pénal, à 375 000 euros d'' amende, comme Mme Faucillon l'' a rappelé tout à l'' heure. Mais on a oublié de préciser qu'' au"
"PA719558,2019-12-12,Balanant, Erwan","375 000 euros d'' amende, comme Mme Faucillon l'' a rappelé tout à l'' heure. Mais on a oublié de préciser qu'' au civil, Total a",été condamné,"à verser 200 millions d'' euros d'' indemnités, dont une partie au titre du préjudice environnemental – 19 millions, me"
"PA719558,2019-12-12,Balanant, Erwan",est civil et non pénal. Or le pénal permet d'' organiser des procès et de faire de la pédagogie. Lorsque des individus,seront condamnés,"pour des attaques contre la nature et non pour les répercussions de ces attaques sur l'' être humain, nous pourrons"
"PA333285,2019-12-12,Garot, Guillaume","essayé, ... Eh oui ! ...mais pour quel résultat ? Aucun ! Et à quel prix ? Enfin, les citoyens nous disent qu'' ils veulent",être écoutés,"en tant que patients. Le projet territorial de santé, PTS, institué la loi santé et élaboré par les communautés"
"PA718694,2019-12-12,Delatte, Marc","? C '' est une question de bon sens ! J '' en viens à la limitation des dépassements d'' honoraires. "" Au moment d''",être admis,"à exercer la médecine, je promets et je jure d'' être fidèle aux lois de l'' honneur et de la probité "" : je vous remercie,"
"PA718694,2019-12-12,Delatte, Marc","retrouver sa place d'' acteur, tout en bénéficiant de la reconnaissance de son autonomie et de sa dignité, et en",étant accompagné,par les soignants de la ville et de l'' hôpital. C '' est pourquoi nous avons amendé en commission la proposition de loi afin
"PA643134,2019-12-12,Valentin, Isabelle","médicale. Avec quatre-vingts nouveaux établissements, le nombre des maisons de santé dans la région a",été presque doublé,"en trois ans. Si ces nouvelles structures ne constituent pas la solution miracle, ce sont des outils prometteurs pour"
"PA267042,2019-12-12,Favennec Becot, Yannick","déclaratif, avec l'' introduction d'' un délai d'' un mois pour informer les services de l'' État – comme cela a d'' ailleurs",été conseillé,"par notre rapporteur. Quel est l'' avis de la commission ? La commission a émis un avis défavorable ; à titre personnel, j''"
"PA333421,2019-12-12,Pancher, Bertrand",. Le premier est la transparence : toutes les entreprises qui mènent une activité commerciale en Europe doivent,être contrôlées,"par des organismes indépendants et rendre des comptes. Le jour où Gazprom sera certifié par un organisme indépendant,"
"PA721226,2019-12-12,Rubin, Sabine","ont l'' obligation de procéder à un reporting extra-financier. Les labels RSE , qui ont proliféré depuis lors,",sont peu ou mal contrôlés,et ne permettent pas de rendre compte de la réalité des pratiques des entreprises. Ce sont surtout des outils de
"PA337483,2019-12-12,Letchimy, Serge","son dévouement à la cause. Je souhaite, monsieur le président du groupe LaREM , que nous puissions dans ce cadre",être écoutés,", et que l'' on essaie de trouver des solutions. Je souhaite vous démontrer en quoi il est utile d'' installer une"
"PA721734,2019-12-12,Michel-Kleisbauer, Philippe","toutefois, parce que mes collègues Justine Benin et Max Mathiasin sont fortement concernés par ce sujet, parce que je",suis moi-même élu,"d'' un territoire concerné, et parce que j'' ai moi-même contracté la dengue à plusieurs reprises, je voterai pour le"
